ID,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached_on_Time_y_n,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Customer_rating_1,Customer_rating_2,Customer_rating_3,Customer_rating_4,Customer_rating_5,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
6155,3,148,3,7,5685,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
6156,4,159,2,3,5704,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
6157,3,273,4,4,5361,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
6158,3,233,3,5,5306,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
6159,4,182,3,2,4473,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
6160,3,153,2,5,4023,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
6161,4,210,2,5,5683,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
6162,4,241,3,6,4558,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True
6163,3,220,3,8,5032,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
6164,5,211,3,7,4856,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False
6165,3,151,3,1,4088,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
6166,5,267,3,9,4775,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
6167,4,250,2,4,4808,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
6168,4,181,3,5,5398,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False
6169,5,197,4,4,4339,1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
6170,3,172,2,5,4647,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False
6171,4,219,3,3,5223,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6172,5,189,3,7,5717,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
6173,5,225,3,8,4539,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6174,5,269,5,8,5833,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False
6175,5,157,3,7,4199,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False
6176,3,189,3,5,5422,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
6177,3,226,2,6,4946,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
6178,2,220,2,6,4382,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
6179,6,275,6,4,4875,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
6180,3,171,3,5,4310,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False
6181,4,235,3,4,5289,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
6182,3,201,3,7,4887,1,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True
6183,5,269,3,5,5673,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6184,5,182,2,4,5579,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
6185,5,266,5,9,4500,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6186,3,157,2,4,5991,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
6187,4,258,4,1,5476,0,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False
6188,4,280,4,9,5288,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
6189,4,154,3,7,4106,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6190,4,274,2,3,4257,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6191,4,180,2,1,4332,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6192,3,146,3,7,4126,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
6193,3,236,3,1,5851,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
6194,4,133,4,10,5296,0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
6195,5,173,4,9,4307,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
6196,4,210,3,9,5556,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
6197,3,238,2,1,4991,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
6198,4,268,4,3,5275,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
6199,3,175,3,8,5471,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6200,5,280,4,8,4539,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
6201,4,153,2,1,4027,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6202,4,251,2,6,4376,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
6203,4,252,3,8,4262,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6204,4,201,8,4,5472,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
6205,5,216,4,8,5878,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
6206,3,126,10,3,4073,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
6207,3,177,4,3,4199,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6208,5,145,3,1,5783,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6209,5,258,2,10,5371,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
6210,4,273,10,6,4251,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
6211,4,245,3,5,4523,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6212,5,241,2,7,4413,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
6213,4,208,3,6,5345,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6214,6,282,4,1,1193,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6215,6,295,4,1,1159,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
6216,6,255,4,9,1113,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
6217,6,292,4,8,1434,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
6218,6,244,4,1,1130,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
6219,6,306,4,8,1691,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6220,6,258,4,5,1966,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6221,4,265,6,2,1629,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6222,5,227,5,6,1667,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
6223,7,276,4,9,1519,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6224,6,244,4,2,1980,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
6225,4,217,6,3,1732,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
6226,2,211,3,3,1368,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6227,4,227,5,8,1982,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6228,5,249,4,5,1027,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True
6229,6,269,4,6,1073,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
6230,6,278,4,4,1716,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
6231,6,282,4,4,1013,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6232,6,300,4,2,1790,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
6233,3,146,3,4,5384,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
6234,3,236,3,5,5466,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
6235,4,133,4,7,5973,1,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
6236,5,173,4,8,5284,1,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
6237,4,210,3,9,4163,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6238,3,238,2,4,4206,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
6239,4,268,4,5,5647,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6240,3,175,3,10,4771,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
6241,5,280,4,10,5156,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6242,4,153,2,1,4492,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
6243,4,251,2,8,5232,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6244,4,252,3,2,5769,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6245,4,201,8,9,5146,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
6246,5,216,4,1,4092,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
6247,3,126,10,10,4128,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
6248,3,177,4,6,5037,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
6249,5,145,3,2,4836,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6250,5,258,2,8,4200,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6251,4,273,10,8,4896,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
6252,4,245,3,2,5835,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
6253,5,241,2,6,4741,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6254,4,208,3,4,4530,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
6255,6,282,4,1,1434,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
6256,6,295,4,5,1963,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
6257,6,255,4,7,1869,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6258,6,292,4,2,1565,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
6259,6,244,4,5,1867,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True
6260,6,306,4,10,1372,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
6261,6,258,4,5,1558,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6262,4,265,6,9,1753,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6263,5,227,5,3,1242,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6264,7,276,4,9,1022,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
6265,6,244,4,1,1179,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
6266,4,217,6,9,1974,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
6267,2,211,3,6,1760,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
6268,4,227,5,2,1804,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6269,5,249,4,2,1727,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
6270,7,302,5,7,1503,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
6271,6,293,6,7,1117,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6272,5,232,3,4,1716,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
6273,6,279,4,7,1447,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6274,6,251,4,8,1038,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6275,6,300,5,1,1188,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6276,7,133,5,3,1544,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
6277,6,283,4,2,1136,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
6278,7,296,4,8,1686,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
6279,6,261,4,8,1397,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
6280,6,286,4,3,1747,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
6281,6,298,4,1,1657,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
6282,6,287,4,9,1936,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
6283,6,251,4,9,1322,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False
6284,5,231,5,10,1418,0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
6285,5,249,5,6,1298,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
6286,5,244,5,3,1174,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
6287,7,264,4,6,1688,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
6288,5,254,5,6,1002,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
6289,4,264,6,6,1637,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
6290,6,309,4,6,1463,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
6291,5,298,4,8,1631,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
6292,5,265,5,8,1867,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
6293,6,246,4,4,1504,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6294,5,222,5,1,1672,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
6295,7,250,4,2,1296,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False
6296,4,240,5,5,1301,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
6297,4,246,6,10,1176,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
6298,6,293,5,7,1052,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
6299,6,253,4,1,1977,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
6300,5,258,5,7,1819,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
6301,6,258,4,2,1051,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
6302,5,245,5,3,1851,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True
6303,7,307,4,2,1073,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
6304,6,301,4,3,1958,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
6305,6,252,4,2,1249,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
6306,5,272,6,2,1681,1,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False
6307,5,221,5,2,1630,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
6308,5,247,5,10,1699,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True
6309,7,260,4,3,1930,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
6310,5,251,6,4,1077,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
6311,5,227,5,9,1917,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
6312,6,269,4,9,1826,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
6313,6,161,4,10,1683,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
6314,4,256,5,9,1622,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
6315,5,303,5,9,1203,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
6316,5,257,5,7,1565,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
6317,7,310,4,8,1497,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
6318,5,238,5,2,1150,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True
6319,6,191,6,2,4471,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
6320,4,252,3,7,4852,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
6321,5,228,3,8,4731,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6322,4,208,2,4,4767,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
6323,3,176,3,1,5168,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
6324,3,233,3,7,4874,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
6325,5,104,4,2,5235,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6326,3,237,3,1,5980,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
6327,2,252,3,7,5281,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
6328,5,135,3,9,5173,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6329,5,137,2,8,5111,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6330,4,228,3,1,5129,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
6331,4,236,4,1,5783,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6332,3,239,4,8,4537,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
6333,2,199,3,1,4697,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
6334,3,269,2,2,4177,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
6335,2,226,3,5,5875,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
6336,3,264,3,5,5043,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
6337,5,264,3,10,4025,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
6338,4,186,3,2,4437,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
6339,3,154,3,2,4219,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
6340,3,239,2,2,5757,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
6341,3,139,2,7,4449,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6342,5,138,2,8,5885,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
6343,3,286,4,4,5106,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True
6344,4,275,5,2,4622,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
6345,4,195,2,2,4008,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6346,3,267,3,8,5337,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
6347,4,223,3,7,5935,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
6348,4,198,2,6,5520,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
6349,6,250,2,7,4724,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6350,3,237,4,8,5761,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
6351,5,193,3,4,5873,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
6352,5,216,4,9,5804,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
6353,3,253,2,2,4567,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
6354,3,132,3,2,4785,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
6355,5,140,4,3,4018,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6356,2,114,4,9,4452,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
6357,3,238,6,8,5620,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
6358,3,210,2,9,5932,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
6359,4,272,4,4,4363,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
6360,4,184,3,9,5594,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
6361,4,168,2,3,4665,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True
6362,4,231,5,7,4718,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
6363,4,143,2,5,4057,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
6364,4,182,3,9,5735,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6365,2,221,3,3,4076,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6366,6,225,6,8,5714,1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
6367,3,227,3,9,4892,1,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True
6368,3,266,3,5,5154,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
6369,4,247,4,9,4588,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
6370,3,154,3,1,5322,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6371,5,179,3,3,4131,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
6372,3,249,2,9,4034,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
6373,3,156,4,5,4661,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6374,3,206,3,6,4620,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
6375,4,245,3,5,4173,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
6376,4,197,2,3,4379,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6377,3,188,4,5,5216,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
6378,3,237,2,2,4263,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
6379,4,174,2,2,5892,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
6380,5,266,3,4,4969,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
6381,3,151,3,7,4611,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
6382,4,271,2,9,4967,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6383,4,214,2,10,4447,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6384,6,261,5,1,5442,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
6385,3,166,2,6,5905,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False
6386,3,269,2,8,5294,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
6387,3,167,3,5,5995,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6388,4,200,2,5,5249,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
6389,4,159,3,1,4194,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6390,4,197,2,1,4977,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
6391,4,219,2,4,4069,1,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True
6392,3,239,3,10,4486,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
6393,3,146,2,8,5375,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
6394,5,173,2,4,4242,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
6395,4,220,3,6,4894,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
6396,3,185,3,5,4317,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
6397,4,170,2,5,4996,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6398,4,250,3,4,5272,1,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
6399,3,145,3,7,4079,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6400,3,211,4,1,5831,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
6401,5,249,3,1,4274,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
6402,3,237,2,8,5516,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
6403,4,144,2,8,5478,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
6404,4,171,3,6,4343,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
6405,3,203,3,4,4965,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
6406,5,137,4,1,4042,0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
6407,4,212,3,3,5427,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6408,3,209,3,2,4036,1,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
6409,3,223,3,7,5336,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
6410,3,164,2,7,4150,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
6411,3,220,3,6,5269,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
6412,3,216,3,3,5651,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
6413,3,215,2,7,5988,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
6414,4,146,3,4,5659,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
6415,5,168,2,10,5225,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
6416,4,218,6,8,5101,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
6417,4,143,4,2,4919,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
6418,3,233,3,7,5331,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
